image file name,input text,1/0,confidence,processing time
black_paper_clip.jpg,a black paper clip.,1,0.4822462499141693,3.88460373878479
scissor.jpg,a scissor.,1,0.5269430875778198,2.1687827110290527
blue_square.jpg,a blue square.,1,0.8879145383834839,2.2089462280273438
green_highlighter.jpg,a green highlighter.,0,0.4288371205329895,2.1115427017211914
yellow_rectangle.jpg,a yellow rectangle.,1,0.8068605661392212,2.129613161087036
yellow_highlighter.jpg,a yellow highlighter.,1,0.37378719449043274,2.121920585632324
orange_highlighter.jpg,a orange highlighter.,0,0.4728594422340393,2.149641275405884
green_square_note.jpg,a green square note.,1,0.7236655354499817,2.129581928253174
orange_circle.jpg,a orange circle.,1,0.8216421604156494,2.148122787475586
red_triangle.jpg,a red triangle.,1,0.8293401598930359,2.4123263359069824
