image file name,input text,1/0,confidence,processing time
black_spring.jpg,a black spring.,1,0.46552175283432007,14.598535776138306
handsaw.jpg,a handsaw.,1,0.5371206998825073,14.836108207702637
black_metal_file.jpg,a black metal file.,1,0.225055530667305,15.040693998336792
steel_bolt.jpg,a steel bolt.,1,0.2889586091041565,15.796443462371826
screw_driver.jpg,a screw driver.,1,0.3671804368495941,14.415014028549194
pliers.jpg,a pliers.,1,0.34358924627304077,14.824089050292969
circular_ball_bearing.jpg,a circular ball bearing.,1,0.456864595413208,14.431323051452637
drill_bit.jpg,a drill bit.,1,0.3180520236492157,14.959290266036987
wooden_mallet.jpg,a wooden mallet.,1,0.6288453936576843,14.904683828353882
hexagonal_nut.jpg,a hexagonal nut.,0,0.37956807017326355,14.743251085281372
wooden_chisel.jpg,a wooden chisel.,0,0.5548375844955444,14.66991925239563
steel_ruler.jpg,a steel ruler.,1,0.8565614819526672,14.433420181274414
spanner.jpg,a spanner.,1,0.5262110233306885,15.441330432891846
yellow_paint_brush.jpg,a yellow paint brush.,1,0.14340336620807648,15.008059978485107
black_nail.jpg,a black nail.,0,0,15.287188053131104
black_circular_gear.jpg,a black circular gear.,1,0.6269487738609314,14.974234104156494
yellow_measuring_tape.jpg,a yellow measuring tape.,0,0.3505071997642517,14.805145502090454
hammer.jpg,a hammer.,1,0.6563587784767151,15.4920072555542
iron_screw.jpg,a iron screw.,1,0.5397583246231079,14.4542715549469
allen_key.jpg,a allen key.,1,0.545900821685791,14.547743797302246
